df,qx
sd,xr
sf,zw
we,br
wf,cw
as,rc
fd,ex
xc,xe
ff,aa
fr,fv
dr,ef
fr,de
fr,fd
fr,dr
vr,fr
cr,vr
xr,vr
ev,wv
df,fd
ef,fe
ev,ve
fg,df
fg,fr
ft,fr
ft,fg
dr,fd
se,wd
wd,ds
aa,ff
fv,fr
ef,dr
de,fr
fd,fr
dr,fr
fr,vr
vr,cr
vr,xr
wv,ev
fd,df
fe,ef
ve,ev
df,fg
fr,fg
fr,ft
fg,ft
fd,dr
wd,se
ds,wd
